Sample_No,Age,Error_Plus,Error_Minus,Age_Method,Age_Interpretation,Age_Note,Age_Material,Age_Technique,Age_Qualifier,Geological_Province,Province,Latitude,Longitude,Location,Geological_Info,Rock_Type,Rock_Description,References
89-04,1040,3,3,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,44.9693,-77.75146,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
REN82a-28,1041,2,2,U/Pb,Metamorphic,pelitic schist,Monazite,TIMS,Direct,Grenville Province,ON,45.58052,-77.16591,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,pelitic schist,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
ZR.15,1041,3,3,U/Pb,Metamorphic,pegmatite,Titanite,TIMS,Direct,Grenville Province,ON,45.35006,-77.26223,Near Quadeville. Coordinates interpolated from regional-scale sketch map in report (approximate),"Central Metasedimentary Belt, Elzevir Terrane - unknown",Plutonic,pegmatite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-06,1043,2,2,U/Pb,Metamorphic,skarn,Titanite,TIMS,Direct,Grenville Province,ON,45.1979,-77.79048,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,skarn,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-18,1043,6,6,U/Pb,Metamorphic,pegmatite,Titanite,TIMS,Direct,Grenville Province,ON,45.39419,-77.01824,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Plutonic,pegmatite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
G0-4B,1044,1,1,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,44.88265,-78.39147,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Bancroft Terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
BA-28,1045,2,2,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,45.04195,-77.90732,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-40,1045,2,2,U/Pb,Metamorphic,calc-silicate schist,Titanite,TIMS,Direct,Grenville Province,ON,44.82772,-78.77346,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Bancroft Terrane - unknown",Metamorphic,calc-silicate schist,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
GO-5D,1046,1,1,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,44.88265,-78.39147,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Bancroft Terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
Diane,1047,2,2,U/Pb,Metamorphic,syenite,Titanite,TIMS,Direct,Grenville Province,ON,45.30309,-77.60559,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Plutonic,syenite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
ACP/3,1048,2,2,U/Pb,Metamorphic,pegmatite,Titanite,TIMS,Direct,Grenville Province,ON,45.31558,-77.36248,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Plutonic,pegmatite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-48,1050,2,2,U/Pb,Metamorphic,calc-silicate schist,Titanite,TIMS,Direct,Grenville Province,ON,44.63041,-78.38389,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,calc-silicate schist,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-05,1060,3,3,U/Pb,Metamorphic,syenite,Titanite,TIMS,Direct,Grenville Province,ON,45.06603,-77.84502,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Plutonic,syenite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-46,1061,2,2,U/Pb,Metamorphic,calc-silicate schist,Titanite,TIMS,Direct,Grenville Province,ON,44.81941,-78.38168,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,calc-silicate schist,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
XX,1064,6,6,U/Pb,Metamorphic,pegmatite,Titanite,TIMS,Direct,Grenville Province,ON,44.97036,-78.29239,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Plutonic,pegmatite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-31,1067,6,6,U/Pb,Metamorphic,skarn,Titanite,TIMS,Direct,Grenville Province,ON,45.01814,-78.22033,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Bancroft Terrane - unknown",Metamorphic,skarn,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-39,1067,2,2,U/Pb,Metamorphic,syenite,Titanite,TIMS,Direct,Grenville Province,ON,44.97333,-78.62832,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Bancroft Terrane - unknown",Plutonic,syenite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-38,1074,2,2,U/Pb,Metamorphic,granite,Titanite,TIMS,Direct,Grenville Province,ON,45.03724,-78.46063,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Bancroft Terrane - unknown",Plutonic,granite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-82a,1121,2,2,U/Pb,Metamorphic,calc-silicate schist,Titanite,TIMS,Direct,Grenville Province,ON,44.66118,-76.70251,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,calc-silicate schist,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-17,1125,2,2,U/Pb,Metamorphic,pegmatite,Titanite,TIMS,Direct,Grenville Province,ON,45.46358,-77.06421,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Plutonic,pegmatite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-13,1141,1,1,U/Pb,Pb Loss,marble,Titanite,TIMS,Direct,Grenville Province,ON,45.30054,-77.43583,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-82b,1145,2,2,U/Pb,Metamorphic,amphibolite,Titanite,TIMS,Direct,Grenville Province,ON,44.66118,-76.70251,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,amphibolite,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-13,1152,2,2,U/Pb,Metamorphic,marble,Titanite,TIMS,Minimum Direct,Grenville Province,ON,45.30054,-77.43583,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-83,1152,3,3,U/Pb,Metamorphic,calc-silicate schist,Titanite,TIMS,Direct,Grenville Province,ON,44.78716,-76.70621,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,calc-silicate schist,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-79,1155,6,6,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,44.48599,-76.67854,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-77,1159,2,2,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,44.48427,-76.47728,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-20,1169,2,2,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,44.85712,-76.15139,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-23,1171,1,1,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,44.4018,-76.21777,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-22,1172,1,1,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,44.54151,-76.2018,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-78b,1178,2,2,U/Pb,Metamorphic,marble,Titanite,TIMS,Direct,Grenville Province,ON,44.45017,-76.66495,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Frontenac terrane - unknown",Metamorphic,marble,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
90-17,1215,2,2,U/Pb,Metamorphic,skarn,Titanite,TIMS,Direct,Grenville Province,ON,45.24286,-76.63061,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,skarn,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
89-03,1240,2,2,U/Pb,Metamorphic,calc-silicate schist,Titanite,TIMS,Direct,Grenville Province,ON,44.74297,-77.61438,"No topographic reference given in report; located by UTM in appendix","Central Metasedimentary Belt, Elzevir Terrane - unknown",Metamorphic,calc-silicate schist,"Mezger, K., Essene, E.J., van der Pluijm, B.A. and Halliday, A.N., 1993. U-Pb geochronology of the Grenville Orogen of Ontario and New York: constraints on ancient crustal tectonics; Contributions to Mineralogy and Petrology, v. 114, p. 13-2"
79-7,1050,5,10,U/Pb,Metamorphic,mafic gneiss of nepheline-bearing gneiss suite,Zircon,TIMS,Unverified,Grenville Province,ON,44.88756,-78.39144,Haliburton-Bancroft area.,Central Metasedimentary Belt - unknown,Metamorphic,mafic gneiss of nepheline-bearing gneiss suite,"Miller, R.R., 1985. Age and Petrological Relationships of some igneous-textured and gneissic Alkaline rocks in the Haliburton-Bancroft Area; Ph.D. thesis, University of Toronto, Toronto, Ontario, p. 35"
79-4,1061,8,8,U/Pb,Recrystallization,felsic gneiss of nepheline-bearing gneiss suite,Zircon,TIMS,Unverified,Grenville Province,ON,44.97506,-78.2456,Haliburton-Bancroft area.,Central Metasedimentary Belt - unknown,Metamorphic,felsic gneiss of nepheline-bearing gneiss suite,"Miller, R.R., 1985. Age and Petrological Relationships of some igneous-textured and gneissic Alkaline rocks in the Haliburton-Bancroft Area; Ph.D. thesis, University of Toronto, Toronto, Ontario, p. 35"
79-5,1065,4,4,U/Pb,Igneous Crystallization,nepheline pegmatite,Zircon,TIMS,Unverified,Grenville Province,ON,44.88756,-78.37477,Haliburton-Bancroft area.,Central Metasedimentary Belt - Gooderham ne-pegmatite,Plutonic,nepheline pegmatite,"Miller, R.R., 1985. Age and Petrological Relationships of some igneous-textured and gneissic Alkaline rocks in the Haliburton-Bancroft Area; Ph.D. thesis, University of Toronto, Toronto, Ontario, p. 35"
78-4,1072,4,4,U/Pb,Igneous Crystallization,nepheline pegmatite,Zircon,TIMS,Unverified,Grenville Province,ON,44.89173,-78.32894,Haliburton-Bancroft area.,Central Metasedimentary Belt - Laronde Creek ne-pegmatite,Plutonic,nepheline pegmatite,"Miller, R.R., 1985. Age and Petrological Relationships of some igneous-textured and gneissic Alkaline rocks in the Haliburton-Bancroft Area; Ph.D. thesis, University of Toronto, Toronto, Ontario, p. 35"
Trooper-Larond,1165,17,17,Rb/Sr,Igneous Crystallization,nepheline syenite,Whole Rock,TIMS,Unverified,Grenville Province,ON,44.90839,-78.31644,Haliburton-Bancroft area.,Central Metasedimentary Belt - Trooper Lake-Laronde Creek stock,Plutonic,nepheline syenite,"Miller, R.R., 1985. Age and Petrological Relationships of some igneous-textured and gneissic Alkaline rocks in the Haliburton-Bancroft Area; Ph.D. thesis, University of Toronto, Toronto, Ontario, p. 35"
79-7,1219,18,12,U/Pb,Protolith age,mafic gneiss of nepheline-bearing gneiss suite,Zircon,TIMS,Unverified,Grenville Province,ON,44.88756,-78.39144,Haliburton-Bancroft area.,Central Metasedimentary Belt - unknown,Metamorphic,mafic gneiss of nepheline-bearing gneiss suite,"Miller, R.R., 1985. Age and Petrological Relationships of some igneous-textured and gneissic Alkaline rocks in the Haliburton-Bancroft Area; Ph.D. thesis, University of Toronto, Toronto, Ontario, p. 35"
Locn 3,1040,3,3,U/Pb,Metamorphic,carbonatite vein in anorthosite,Titanite,TIMS,Direct,Grenville Province,ON,44.95506,-78.65256,Approx. 5 km NE of Minden. Coordinates interpolated from sketch map in report,Central Metasedimentary belt boundary zone - Allsaw anorthosite,Metamorphic,carbonatite vein in anorthosite,"Moecher, D.P., Anderson, E.D., Cook, C.A. and Mezger, K., 1997. The petrogenesis of metamorphosed carbonatites in the Grenville Province, Ontario; Canadian Journal of Earth Sciences, v. 34, p. 1185-120"
Locn 24,1087,4,4,U/Pb,Metamorphic,"white carbonatite, abundant fluorapatite and coarse-grained zircon in thin section",Titanite,TIMS,Direct,Grenville Province,ON,44.82645,-78.75812,Approx. 1 km NE of Miners Bay. Coordinates interpolated from sketch map in report,Central Metasedimentary belt boundary zone - Miners Bay carbonatite,Volcanic,"white carbonatite, abundant fluorapatite and coarse-grained zircon in thin section","Moecher, D.P., Anderson, E.D., Cook, C.A. and Mezger, K., 1997. The petrogenesis of metamorphosed carbonatites in the Grenville Province, Ontario; Canadian Journal of Earth Sciences, v. 34, p. 1185-120"
Locn 24,1089,5,5,U/Pb,Igneous Crystallization,"white carbonatite, abundant fluorapatite and coarse-grained zircon in thin section",Zircon,TIMS,Direct,Grenville Province,ON,44.82645,-78.75812,Approx. 1 km NE of Miners Bay. Coordinates interpolated from sketch map in report,Central Metasedimentary belt boundary zone - Miners Bay carbonatite,Volcanic,"white carbonatite, abundant fluorapatite and coarse-grained zircon in thin section","Moecher, D.P., Anderson, E.D., Cook, C.A. and Mezger, K., 1997. The petrogenesis of metamorphosed carbonatites in the Grenville Province, Ontario; Canadian Journal of Earth Sciences, v. 34, p. 1185-120"
Locn 41,1143,8,8,U/Pb,Igneous Crystallization,carbonatite,Zircon,TIMS,Direct,Grenville Province,ON,45.01673,-78.29144,"Near Essonville. Locality not shown on sketch map; Coordinates approximate (by OGS compilers)","Central Metasedimentary Belt, boundary zone - Essonville carbonatite",Volcanic,carbonatite,"Moecher, D.P., Anderson, E.D., Cook, C.A. and Mezger, K., 1997. The petrogenesis of metamorphosed carbonatites in the Grenville Province, Ontario; Canadian Journal of Earth Sciences, v. 34, p. 1185-120"
Locn 3,1170,3,3,U/Pb,Igneous Crystallization,carbonatite vein in anorthosite,Zircon,TIMS,Direct,Grenville Province,ON,44.95506,-78.65256,Approx. 5 km NE of Minden. Coordinates interpolated from sketch map in report,Central Metasedimentary belt boundary zone - Allsaw anorthosite,Metamorphic,carbonatite vein in anorthosite,"Moecher, D.P., Anderson, E.D., Cook, C.A. and Mezger, K., 1997. The petrogenesis of metamorphosed carbonatites in the Grenville Province, Ontario; Canadian Journal of Earth Sciences, v. 34, p. 1185-120"
RF-1,995,0,0,U/Pb,Igneous Crystallization,high grade uranium ore,Uraninite,TIMS,Estimate,Grenville Province,ON,45.06673,-77.91643,"Bancroft area, Madawaska uranium mine. Coordinates approximate.",Central Gneiss Belt - Madawaska deposit,Hydrothermal,high grade uranium ore,"Rimsaite, J., 1981. Isotope, scanning electron microscope and energy dispersive studies of heterogeneous zircons from radioactive granites in the Grenville Structural Province, Quebec and Ontario; Current Research Part B, Geological Survey of Canada Paper 81-1B, p. 25-35 OR/OU Rimsaite, J., 1982. Mineralogical and petrochemical properties of heterogeneous granitoid rocks from radioactive occurrences in the Grenville structural province, Ontario and Quebec; Uranium in Granites, Geological Survey of Canada, Paper 81-23, p. 19-3"
RF-1,1020,0,0,U/Pb,Igneous Crystallization,high grade uranium ore,Zircon,TIMS,Estimate,Grenville Province,ON,45.06673,-77.91643,"Bancroft area, Madawaska uranium mine. Coordinates approximate.",Central Gneiss Belt - Madawaska deposit,Hydrothermal,high grade uranium ore,"Rimsaite, J., 1981. Isotope, scanning electron microscope and energy dispersive studies of heterogeneous zircons from radioactive granites in the Grenville Structural Province, Quebec and Ontario; Current Research Part B, Geological Survey of Canada Paper 81-1B, p. 25-35 OR/OU Rimsaite, J., 1982. Mineralogical and petrochemical properties of heterogeneous granitoid rocks from radioactive occurrences in the Grenville structural province, Ontario and Quebec; Uranium in Granites, Geological Survey of Canada, Paper 81-23, p. 19-3"
RF-1,1052,0,0,U/Pb,Igneous Crystallization,high grade uranium ore,Uraninite,TIMS,Direct,Grenville Province,ON,45.06673,-77.91643,"Bancroft area, Madawaska uranium mine. Coordinates approximate.",Central Gneiss Belt - Madawaska deposit,Hydrothermal,high grade uranium ore,"Rimsaite, J., 1981. Isotope, scanning electron microscope and energy dispersive studies of heterogeneous zircons from radioactive granites in the Grenville Structural Province, Quebec and Ontario; Current Research Part B, Geological Survey of Canada Paper 81-1B, p. 25-35 OR/OU Rimsaite, J., 1982. Mineralogical and petrochemical properties of heterogeneous granitoid rocks from radioactive occurrences in the Grenville structural province, Ontario and Quebec; Uranium in Granites, Geological Survey of Canada, Paper 81-23, p. 19-3"
RF-1,1072,0,0,U/Pb,Igneous Crystallization,high grade uranium ore,Thorianite,TIMS,Estimate,Grenville Province,ON,45.06673,-77.91643,"Bancroft area, Madawaska uranium mine. Coordinates approximate.",Central Gneiss Belt - Madawaska deposit,Hydrothermal,high grade uranium ore,"Rimsaite, J., 1981. Isotope, scanning electron microscope and energy dispersive studies of heterogeneous zircons from radioactive granites in the Grenville Structural Province, Quebec and Ontario; Current Research Part B, Geological Survey of Canada Paper 81-1B, p. 25-35 OR/OU Rimsaite, J., 1982. Mineralogical and petrochemical properties of heterogeneous granitoid rocks from radioactive occurrences in the Grenville structural province, Ontario and Quebec; Uranium in Granites, Geological Survey of Canada, Paper 81-23, p. 19-3"
HT-95-60-G1,1064,2,2,U/Pb,Metamorphic,"nonfoliated, coarse grained orthopyroxene-bearing vein/leucosome in granulite facies, cuts foliated pink granitoid",Titanite,TIMS,Minimum Direct,Grenville Province,ON,45.11807,-78.81724,"Roadcut along Hwy 35, St Nora's Lake",Central Metasedimentary Belt - Muskoka Domain,Metamorphic,"nonfoliated, coarse grained orthopyroxene-bearing vein/leucosome in granulite facies, cuts foliated pink granitoid","Timmermann, H., Parrish, R.R., Jamieson, R.A. and Culshaw, N.G., 1997. Time of metamorphism beneath the Central Metasedimentary Belt boundary thrust zone, Grenville orogen, Ontario: Accretion at 1080 Ma?; Canadian Journal of Earth Sciences, v. 34, p. 1023-102"
HT-95-60-G2,1066,8,8,U/Pb,Metamorphic,"pink, coarse-grained, foliated granitoid, from within strongly deformed migmatitic orthogneisses",Zircon,TIMS,Direct,Grenville Province,ON,45.11807,-78.81724,"roadcut along Hw 35, St. Nora's Lake",Central Metasedimentary Belt - Muskoka Domain,Metamorphic,"pink, coarse-grained, foliated granitoid, from within strongly deformed migmatitic orthogneisses","Timmermann, H., Parrish, R.R., Jamieson, R.A. and Culshaw, N.G., 1997. Time of metamorphism beneath the Central Metasedimentary Belt boundary thrust zone, Grenville orogen, Ontario: Accretion at 1080 Ma?; Canadian Journal of Earth Sciences, v. 34, p. 1023-102"
HT-95-60-G1,1077,2,2,U/Pb,Metasomatic,"nonfoliated, coarse grained orthopyroxene-bearing vein/leucosome in granulite facies, cuts foliated pink granitoid",Zircon,TIMS,Direct,Grenville Province,ON,45.11807,-78.81724,"Roadcut along Hwy 35, St Nora's Lake",Central Metasedimentary Belt - Muskoka Domain,Metamorphic,"nonfoliated, coarse grained orthopyroxene-bearing vein/leucosome in granulite facies, cuts foliated pink granitoid","Timmermann, H., Parrish, R.R., Jamieson, R.A. and Culshaw, N.G., 1997. Time of metamorphism beneath the Central Metasedimentary Belt boundary thrust zone, Grenville orogen, Ontario: Accretion at 1080 Ma?; Canadian Journal of Earth Sciences, v. 34, p. 1023-102"
HT-95-60-G2,1394,13,13,U/Pb,Protolith age,"pink, coarse-grained, foliated granitoid, from within strongly deformed migmatitic orthogneisses",Zircon,TIMS,Direct,Grenville Province,ON,45.11807,-78.81724,"roadcut along Hw 35, St. Nora's Lake",Central Metasedimentary Belt - Muskoka Domain,Metamorphic,"pink, coarse-grained, foliated granitoid, from within strongly deformed migmatitic orthogneisses","Timmermann, H., Parrish, R.R., Jamieson, R.A. and Culshaw, N.G., 1997. Time of metamorphism beneath the Central Metasedimentary Belt boundary thrust zone, Grenville orogen, Ontario: Accretion at 1080 Ma?; Canadian Journal of Earth Sciences, v. 34, p. 1023-102"
